id,weight,state,dist,pres_economy,dem_party,rep_party,hhold_size,current_economy,buy_guns,important_english,syrian,global_warming,abortion,age,number_children,length_community,dem_candidate,rep_candidate,feminists,liberals,conservatives,gays,muslims,christians,jews,trans,scientists,black_lives,vaccine_school,immigrant_level,vaccine_risk,marijuana,imm_harm,align_democrat,hispanics,blacks,illegal_imm,whites,vote_trump,distrust,corrupt,wrong_track,support_wall,deny_syrians,minority_adapt,imm_level_high,authority,ei,ei_lag,union,insurance,inequal,worry_finances,ur_dist,poor_economy,since_08,last_yr,next_yr,dem_economy,rep_economy,rep_id,dem_id,ind_id,male,less_hs,hs,some_ps,ps,ps_plus,race_vm,imm,military,married,divorced,widowed,single,children,born_again,poor_health,employed,unemployed,not_lf,jobless,job_insecurity,new_england,mideast,great_lakes,plains,southeast,southwest,rocky,far_west,income
404870,.44,51,8,2,70,15,1,2,1,2,1,1,4,39,0,2,70,0,85,85,15,100,100,100,100,100,100,100,1,1,1,1,1,1,100,100,85,100,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17090
404871,1.301,53,5,2,85,0,3,2,1,1,2,1,4,27,2,13,97,71,82,76,15,99,100,72,67,99,99,29,1,5,1,1,1,1,99,99,97,83,0,0,1,1,1,0,0,1,0,0,0,0,1,5,4,5.7,0,0,0,1,0,1,,,,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23070
404874,2.444,26,1,1,100,0,3,3,1,1,7,2,2,22,0,22,100,3,0,100,1,100,83,36,100,100,83,85,4,4,4,1,3,1,85,85,30,100,0,0,0,1,0,1,0,0,6,0,0,0,1,4,2,6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,108392
404875,1.273,54,3,4,0,70,4,4,3,1,7,2,2,35,1,34,0,100,15,0,50,0,30,100,100,0,60,0,6,5,3,2,5,,30,30,0,70,1,1,1,1,1,1,1,1,6,0,0,1,1,4,3,9.5,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,129434
404880,.425,36,12,1,100,5,1,2,1,2,1,1,4,60,0,27,100,0,100,95,20,90,85,85,90,85,90,90,1,2,1,1,1,1,90,90,70,80,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,4.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,70034
404881,1.569,45,7,1,98,25,4,3,1,1,7,1,4,70,0,19,99,12,50,70,50,0,30,50,50,0,60,100,2,4,4,1,3,,50,85,15,85,0,0,1,1,0,1,0,0,8,0,1,0,1,3,5,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,11387
404885,.739,19,1,4,50,50,2,4,1,2,3,1,1,22,0,18,0,70,0,30,40,50,30,50,100,50,100,0,1,4,1,1,3,,85,85,0,100,0,1,0,1,1,0,1,0,6,1,1,0,1,5,5,3.9,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22008
404886,.885,21,3,1,85,15,3,2,3,2,2,1,2,31,0,4,85,16,80,79,71,85,85,82,85,85,85,30,1,2,1,1,1,1,80,80,60,79,0,0,1,0,0,0,1,0,4,0,0,0,1,5,2,5.8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45880
404889,.929,48,34,4,40,60,4,5,1,1,7,1,2,56,0,31,31,86,99,89,87,42,41,98,99,42,100,88,1,5,1,1,5,0,1,51,1,71,0,0,1,1,1,1,1,1,8,1,1,0,0,5,5,7.3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
404891,.9,53,2,2,61,41,4,3,1,4,4,1,3,33,2,3,51,15,18,63,31,70,50,51,50,50,42,60,4,3,4,1,2,,85,64,81,60,0,0,0,1,0,0,0,0,6,0,0,0,1,5,3,5.1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36345
404893,1.086,37,7,4,86,62,3,3,1,2,6,1,2,56,0,10,62,71,100,85,100,51,71,85,85,51,100,71,1,5,5,2,1,1,100,100,100,100,0,0,0,1,0,1,0,1,8,0,0,0,0,5,2,7.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,27118
404895,1.568,40,3,1,70,15,2,3,1,2,1,1,4,20,0,19,84,0,100,85,15,100,100,50,96,100,100,100,4,2,4,1,1,1,96,96,70,30,0,0,0,0,0,0,0,0,2,0,0,0,1,5,2,5.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
404896,.713,48,35,1,1,0,1,3,3,2,2,1,4,27,0,2,45,11,42,73,21,77,60,34,73,73,99,53,1,2,1,1,1,,71,70,66,67,,1,1,1,0,0,0,0,0,1,1,0,0,5,2,4.9,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,49941
404908,1.057,42,6,2,78,17,2,3,1,1,3,1,3,48,0,40,60,16,71,41,46,58,42,100,50,45,100,46,1,3,2,3,2,1,50,50,23,60,0,0,0,1,0,0,1,0,4,0,1,0,1,5,4,4.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,131493
404910,4.377,6,29,1,88,1,6,3,1,3,4,1,4,27,1,27,70,0,86,50,51,92,60,52,68,51,100,68,4,3,4,3,3,,98,74,79,52,0,0,0,1,0,0,0,0,6,0,0,0,1,3,3,6.7,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,30493
404911,.444,48,11,4,20,60,1,3,1,2,4,1,2,26,0,20,48,49,38,60,85,22,60,85,85,32,70,57,2,2,5,2,1,,69,66,18,87,,0,0,1,0,0,1,0,6,0,0,0,1,5,1,6.7,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,280018
404912,1.544,47,2,4,15,85,1,4,3,1,7,2,2,81,0,17,30,60,40,50,70,70,50,85,70,60,85,40,1,3,1,3,2,1,50,50,50,50,1,0,0,1,1,1,1,0,2,0,0,0,1,3,2,4.6,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,56627
404914,.366,6,52,2,100,70,1,4,1,1,3,1,4,60,0,1,70,15,85,100,70,100,70,100,100,70,100,50,1,3,1,1,2,1,100,100,0,100,0,0,0,0,1,0,1,0,6,0,1,0,1,5,3,4.8,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,88204
404915,.31,39,5,3,50,51,1,4,1,1,7,1,4,89,0,40,24,44,17,14,50,14,61,85,60,13,49,1,2,5,1,3,2,,,,15,,,0,0,1,0,1,1,1,2,0,1,0,1,4,2,4.4,1,1,1,0,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,
404919,.807,1,7,4,0,100,2,4,1,1,7,2,1,74,0,40,1,100,40,50,70,50,15,100,70,40,85,0,1,5,1,2,5,0,50,85,0,85,1,0,1,0,1,1,1,1,6,1,1,0,1,1,5,10.9,1,1,1,1,0,1,1,0,0,0,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28477
404920,.683,8,5,3,51,50,2,4,1,2,4,1,3,64,0,14,61,3,70,61,85,51,69,84,99,70,85,84,1,3,1,3,1,,85,85,51,85,0,0,0,1,0,0,0,0,6,0,1,0,1,5,4,5.8,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,49802
404921,1.258,17,6,2,26,73,5,2,1,1,4,1,2,45,1,10,40,70,0,30,98,52,67,98,63,46,64,27,2,5,2,3,4,0,62,88,70,50,1,0,0,1,1,0,1,1,4,0,0,,1,5,2,3.9,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48123
404922,.632,27,1,4,1,70,1,4,3,1,7,1,1,81,0,40,1,100,41,31,99,1,41,,100,0,71,1,7,3,6,2,4,0,70,70,40,70,1,0,1,1,1,1,1,0,6,1,0,0,1,3,2,3.9,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,67697
404923,.446,29,5,2,15,0,1,5,1,1,2,1,4,22,0,1,,0,1,0,0,1,81,50,55,0,6,96,7,1,6,1,1,,98,100,85,4,,1,1,1,0,0,0,0,8,1,1,0,1,4,5,5.6,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,15714
404928,.354,26,4,1,100,17,1,4,1,1,4,1,4,71,0,40,100,0,100,70,40,100,100,100,100,100,100,100,1,4,1,1,3,1,50,50,0,60,0,0,1,1,0,0,1,0,6,0,0,0,1,5,3,5.8,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,37265
404931,.737,48,18,1,61,16,1,3,3,1,7,1,3,66,0,30,40,61,79,51,75,20,1,77,61,39,96,1,1,4,2,1,5,0,78,78,78,85,,0,0,1,0,1,1,0,4,0,0,1,1,4,3,8.1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,26144
404933,1.757,23,1,4,0,85,3,4,3,1,7,2,3,56,0,2,0,89,59,15,83,70,21,87,94,51,90,37,1,5,1,1,3,0,87,86,30,87,1,1,1,1,1,1,1,1,6,0,0,0,1,4,1,3.2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,248811
404934,.713,20,1,3,50,50,2,4,3,2,4,1,2,66,0,26,0,70,100,100,100,100,100,100,100,100,100,50,1,3,1,3,2,0,100,100,40,100,1,0,1,1,1,0,1,0,2,0,0,0,1,5,3,4.6,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
404938,2.161,6,48,1,85,50,4,3,1,1,6,2,4,57,0,25,60,0,50,60,40,40,50,50,50,30,70,50,4,4,2,1,3,1,61,51,31,71,,0,0,0,1,1,1,0,4,0,0,1,1,5,1,4.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,239507
404939,.839,37,7,4,30,85,1,4,3,1,7,1,2,77,0,5,15,100,50,0,100,50,50,100,50,30,50,50,2,5,2,2,2,0,50,50,30,50,1,0,1,1,1,1,1,1,6,0,0,0,1,4,2,7.5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,21604
404941,.413,48,3,4,30,70,2,4,3,1,4,1,1,33,0,2,15,60,40,30,85,85,85,85,85,50,70,60,2,,1,3,2,0,85,85,30,85,1,0,0,1,0,0,1,,6,0,0,0,0,5,2,3.9,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,52453
404947,.488,47,9,4,40,85,1,4,3,1,7,1,4,30,0,7,30,85,15,30,70,50,100,100,100,50,50,0,1,5,2,1,2,0,85,85,0,85,1,0,0,1,1,1,1,1,6,1,1,0,1,4,2,8.3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,91255
404953,1.106,36,22,4,40,80,4,5,3,2,7,1,4,50,1,19,30,80,50,50,50,100,50,70,70,85,100,25,1,5,2,3,4,0,90,90,50,90,,1,1,1,0,1,0,1,4,0,0,0,1,5,2,5.8,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,53079
404956,1.603,12,12,1,50,0,1,4,2,1,4,1,2,25,0,1,70,0,50,50,50,100,50,50,50,100,50,100,2,3,6,1,3,,70,70,50,50,,1,1,1,0,0,0,0,4,0,1,0,1,5,3,6.6,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19775
404957,.822,12,16,4,30,30,3,3,1,1,4,1,2,64,0,1,1,60,84,70,85,100,60,86,85,100,85,70,4,3,6,1,1,,85,85,40,100,1,0,0,1,1,0,1,0,6,0,0,0,1,4,2,5.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,59982
404959,.378,1,2,2,71,37,1,2,1,1,3,1,4,,0,1,43,12,67,59,40,57,61,50,50,60,79,55,4,3,1,1,1,,62,63,52,66,0,0,0,0,0,0,0,0,2,0,0,0,1,4,1,6.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31615
404961,.586,12,24,1,85,1,3,2,3,1,4,1,4,37,2,7,70,1,71,85,17,50,51,75,50,50,51,69,4,4,4,1,3,1,58,86,51,15,0,0,1,0,0,0,0,0,8,0,0,1,1,5,4,8.5,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,62925
404962,.324,47,6,1,54,57,1,5,1,1,1,2,4,20,2,18,15,85,44,51,76,1,1,92,1,8,80,1,1,5,6,1,5,,65,66,58,46,1,0,0,0,0,0,1,1,8,1,1,0,1,3,3,4.4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,24925
404963,.758,26,11,4,15,60,2,4,1,1,4,2,1,70,0,38,30,70,30,15,85,30,70,100,85,15,70,40,1,5,1,3,3,0,85,85,40,85,1,0,0,1,1,0,1,1,8,1,1,0,1,5,3,4.1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,72091
404965,1.527,13,11,2,60,40,2,5,3,2,4,1,4,23,0,4,31,61,33,1,52,26,31,62,33,31,75,1,3,4,6,1,3,,51,50,51,50,,0,0,1,0,0,1,0,2,0,1,0,0,5,5,4.6,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19581
404966,.498,26,6,2,83,62,1,3,3,1,4,1,2,42,0,8,86,33,85,86,61,86,71,92,86,72,90,71,1,3,1,3,2,1,83,83,70,83,0,0,0,1,0,0,1,0,4,0,1,0,1,5,4,4.6,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28433
404971,.834,47,4,1,67,55,3,4,1,1,4,1,4,36,2,25,56,24,4,55,59,60,68,73,69,51,57,59,1,3,2,1,3,1,60,58,56,55,,0,0,1,0,0,1,0,6,0,0,0,1,4,2,5,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,46949
404976,.776,13,12,4,85,50,6,5,2,1,7,1,2,30,4,20,0,70,50,40,60,100,20,100,90,50,80,50,1,4,6,2,3,,85,60,70,80,,0,0,1,0,1,1,0,8,0,1,0,1,5,4,7.2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
404977,.442,53,7,1,70,30,1,2,1,1,4,1,2,50,0,1,85,0,100,51,50,83,61,70,76,77,70,70,3,3,3,2,2,1,62,52,51,70,0,0,0,0,0,0,1,0,2,0,0,0,1,3,3,4.2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11549
404978,.728,28,1,4,84,52,2,4,1,1,4,1,3,55,0,3,60,15,70,70,60,15,70,100,70,0,60,85,2,5,1,1,3,,60,85,60,70,,0,0,1,1,0,1,1,6,0,,0,,,4,5.4,1,0,0,,,,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,36332
404979,.477,8,5,1,71,0,1,2,1,2,4,1,4,70,0,23,32,42,61,61,51,50,40,61,60,50,85,51,4,3,3,1,2,,50,58,51,70,0,0,0,0,0,0,1,0,2,0,0,0,1,5,3,5.8,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,206772
404980,.611,36,1,1,85,0,2,2,1,1,2,1,4,74,0,30,71,1,85,85,15,70,30,,69,70,99,85,1,3,1,1,1,1,78,70,60,70,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,259206
404984,.684,34,7,3,21,40,2,3,3,1,2,1,4,37,0,2,32,30,29,26,71,98,78,51,73,68,79,32,1,2,1,3,2,,85,84,15,86,0,0,0,1,0,0,1,0,2,0,0,0,1,4,1,3.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,256034
404985,.718,46,1,4,3,10,1,4,2,1,7,1,2,75,0,17,0,55,1,0,66,0,45,100,50,1,50,0,1,5,1,3,4,,50,30,0,50,1,1,1,1,1,1,1,1,8,0,0,0,1,5,3,3.9,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,33070
404986,.482,13,13,1,85,40,1,2,1,3,2,1,4,69,0,10,69,20,53,69,73,52,61,83,60,49,70,69,1,3,2,3,1,1,98,98,40,69,0,0,0,0,0,0,1,0,2,0,0,0,1,5,3,6.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,64673
404989,.571,39,12,4,15,33,2,4,3,2,4,1,2,82,4,4,1,70,,17,100,50,50,51,50,50,40,32,1,5,1,3,1,,50,51,0,51,1,0,0,1,0,0,1,1,0,0,1,0,1,3,4,3.6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,22061
404990,.767,42,15,4,0,90,2,3,1,1,7,1,4,70,0,16,1,84,31,1,85,69,16,70,84,51,70,0,1,5,1,2,3,0,60,69,1,85,1,0,0,1,1,1,1,1,0,0,0,0,1,5,2,5.5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52512
404991,1.277,51,7,4,0,0,3,5,2,1,7,1,4,25,1,2,0,83,32,18,78,100,77,37,86,100,100,1,2,4,6,1,1,,91,83,59,85,,1,1,1,0,1,1,0,4,0,0,0,1,5,3,5,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,84630
404992,.879,48,10,2,70,15,6,3,3,3,1,1,1,39,4,10,60,0,30,50,30,50,100,60,85,50,60,85,7,2,5,3,1,0,85,60,85,60,0,0,0,1,0,0,0,0,6,0,0,0,1,5,3,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,83261
404993,.383,12,4,2,51,50,1,3,1,2,3,1,4,25,0,2,86,16,82,75,51,94,98,87,100,86,58,50,2,3,1,1,2,1,70,85,60,85,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,3.9,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47215
404994,2.008,51,9,4,32,18,6,5,3,2,7,1,3,42,1,40,15,60,51,50,50,51,30,100,52,51,50,42,1,5,2,1,3,,51,50,16,51,1,1,1,1,0,1,0,1,6,1,1,0,1,5,4,6.6,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,36101
404998,1.288,6,37,,71,42,1,3,1,1,2,1,4,76,0,21,100,15,100,70,40,60,60,70,85,70,85,100,1,3,5,2,1,,85,100,98,85,0,0,0,1,0,0,1,0,4,0,1,0,1,4,3,6.4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
404999,.812,6,4,4,15,60,2,3,3,1,7,1,3,,0,25,3,60,40,40,70,50,50,60,50,50,70,50,2,4,1,2,1,,100,85,30,85,1,0,1,1,1,1,1,0,2,1,0,0,1,4,2,5.4,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,
405007,.75,27,8,2,51,50,2,2,1,2,4,1,4,63,0,40,85,15,100,78,73,100,95,100,100,86,100,76,1,5,2,1,2,,97,97,40,97,0,0,0,0,1,0,0,1,2,0,0,1,1,4,1,4.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,106370
405009,2.791,8,2,1,50,50,5,4,1,1,7,1,2,43,2,8,50,75,60,60,60,0,0,100,60,0,100,50,2,4,1,2,2,,60,60,0,70,,0,0,1,1,1,1,0,8,0,1,0,1,5,2,4.7,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,35566
405012,1.35,37,13,4,30,60,2,2,3,1,7,1,2,68,0,7,15,70,49,52,50,52,51,69,61,51,51,17,1,5,3,2,3,0,50,50,15,50,,0,0,1,1,1,1,1,2,1,1,0,1,5,4,6.3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
405013,.757,51,2,2,50,60,2,3,1,1,4,1,4,65,0,15,40,15,50,50,60,40,30,70,60,40,70,30,3,4,2,3,3,,60,60,30,70,0,0,0,1,0,0,1,0,2,1,0,0,1,5,1,5.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,200684
405014,1.218,25,8,4,15,60,2,3,3,1,4,1,4,87,0,40,15,85,50,60,75,85,60,100,95,87,100,10,2,4,3,2,1,0,60,60,50,60,1,0,0,1,1,0,1,0,6,0,0,1,1,4,2,5.6,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,53443
405016,1.447,12,15,2,40,60,5,3,1,1,4,1,2,45,2,1,30,60,70,70,70,70,70,85,85,70,85,60,1,4,2,3,3,,85,85,40,85,1,0,1,1,0,0,0,0,2,0,1,0,1,5,3,5.2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,76642
405021,.402,34,10,2,30,0,5,2,1,1,2,1,4,34,2,2,40,16,86,85,41,85,69,70,70,70,98,50,1,3,1,1,2,,84,86,41,84,0,0,1,1,0,0,1,0,0,0,0,0,1,5,1,9.2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,156210
405022,.996,48,19,4,15,15,3,4,3,1,7,1,2,43,1,1,15,30,40,40,30,50,70,60,60,40,85,30,3,4,2,2,3,,70,60,30,70,1,1,1,1,0,1,1,0,4,1,1,0,1,5,3,4.8,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,48678
405023,.644,24,5,1,70,15,2,3,1,4,2,1,4,55,0,3,70,0,100,85,30,100,100,100,100,100,100,100,2,3,2,2,2,,100,100,40,100,0,0,0,0,0,0,0,0,2,0,0,0,1,5,1,5.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,
405026,1.201,29,4,3,18,35,3,4,1,1,6,1,4,65,0,23,33,55,34,53,51,69,51,78,54,63,74,62,1,5,2,3,3,,52,65,1,64,1,0,1,1,1,1,1,1,4,1,1,0,1,5,3,4.6,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,32079
405027,.998,13,3,4,32,75,5,5,3,1,5,1,2,40,1,39,2,99,30,0,98,30,40,100,50,0,70,0,1,5,1,2,1,,85,60,0,85,1,0,0,1,1,1,1,1,6,0,1,0,1,5,4,6.2,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,83240
405031,1.884,26,14,4,0,50,4,4,2,1,7,2,1,25,0,25,0,60,0,0,85,15,0,60,60,50,50,0,2,5,1,1,4,,85,85,0,85,1,0,1,1,1,1,1,1,2,1,1,0,1,5,4,11.4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,160033
